escolaridade,grau_hierarquico,created_at,extroversao,dominancia,condescendencia,concentracao,perfil_tecnico,detalhismo,empatia,sociabilidade,automotivacao,multitarefas,tolerancia,planejamento,capac_ouvir,organizacao,orientadorsultado,proatividade,relac_interpes,orientadorelacionamento,rigorosidade,dinamismo,perfil,forca_candidato,indicestress,ia,moral,indice_positivo,amplitude,flexibilidade,perc_executor2colp,perc_executor2coln,perc_executor,perc_comunicador2sanp,perc_comunicador2sann,perc_comunicador,perc_planejador2flep,perc_planejador2flen,perc_planejador,perc_analista2melp,perc_analista2meln,perc_analista,incitabilidade,energperfil,departamento,empresa,ativa,demitido,dias_permanencia,intervalo_dias_permanencia,intervalo_idade,sexo_0,sexo_1,sexo_2,estado_civil_0,estado_civil_1,estado_civil_2,estado_civil_3,candidato_id_anonimo
6.0,1.0,2024-01-05 18:29:37,54.25218921494299,39.87394237865554,81.78916654937213,81.78916654937213,66.72103195196085,66.72103195196085,97.67074800165652,54.25218921494299,25.32928064842958,25.32928064842958,74.60958604543467,97.67074800165652,97.67074800165652,66.72103195196085,45.48440895537473,25.32928064842958,54.25218921494299,74.60958604543467,45.48440895537473,39.87394237865554,PA,22.98850574712644,21.79,-1.06382978723404,0.76923076923077,25.0,27.0516717325228,-15.508,17.39130434782609,0.0,10.94224924012158,38.04878048780488,0.0,23.70820668693009,56.62100456621005,0.0,37.99392097264438,43.0622009569378,0.0,27.35562310030395,10.72,5.94,ADMINISTRATIVO/COMPRAS,Pronutrir,1,0,3254,6,2,1,0,0,1,0,0,0,ID_519
4.0,1.0,2024-02-16 21:47:03,93.92397281327914,78.14781100252478,40.16214297722901,40.16214297722901,21.84200946487078,21.84200946487078,59.47128112650118,93.92397281327914,62.18905472636817,62.18905472636817,77.60472125466983,59.47128112650118,59.47128112650118,21.84200946487078,42.54263126174355,62.18905472636817,93.92397281327914,77.60472125466983,42.54263126174355,78.14781100252478,CE,9.19540229885057,41.98,0.0,1.6,25.0,32.08955223880597,-6.411,17.39130434782609,0.0,26.86567164179105,26.82926829268293,0.0,41.04477611940298,14.15525114155251,0.0,23.13432835820896,5.74162679425838,0.0,8.95522388059702,82.71,0.0,BACKBONE INFRA - MEGALINK,GRUPO MEGALINK,1,0,342,2,2,1,0,0,0,1,0,0,ID_1085
6.0,1.0,2023-03-03 17:34:50,45.76659038901602,36.37848472474851,82.80511930235376,82.80511930235376,100.0,100.0,64.68198026370348,45.76659038901602,26.88172043010753,26.88172043010753,54.60857354604673,64.68198026370348,64.68198026370348,100.0,62.48563328480576,26.88172043010753,45.76659038901602,54.60857354604673,62.48563328480576,36.37848472474851,AP,10.3448275862069,20.02,4.83870967741936,1.8,25.0,31.61290322580646,-7.808,13.52657004830918,0.0,11.61290322580645,15.1219512195122,0.0,20.0,17.35159817351598,0.0,25.16129032258065,32.05741626794259,0.0,43.22580645161291,4.14,71.58,It Operations,DIO.me,1,1,573,3,2,0,1,0,0,0,1,0,ID_4726
6.0,2.0,2023-02-23 02:20:04,59.36703941971418,60.25142757886967,59.62641981722437,59.62641981722437,49.4707777266452,49.4707777266452,70.33030993840036,59.36703941971418,61.14605171208945,61.14605171208945,64.45210011179303,70.33030993840036,70.33030993840036,49.4707777266452,55.46094205171872,61.14605171208945,59.36703941971418,64.45210011179303,55.46094205171872,60.25142757886967,PEC,14.94252873563219,27.64,-2.35849056603773,0.92857142857143,25.0,7.07547169811321,-10.569,31.88405797101449,0.0,26.41509433962264,26.82926829268293,0.0,25.9433962264151,26.48401826484018,0.0,27.35849056603774,20.57416267942584,0.0,20.28301886792453,49.04,39.28,TECNOLOGIA DA INFORMAÇÃO - TI,OPL LOGÍSTICA       MIX DISTRIBUIDOR          APOIO BROKER,1,0,4571,7,3,1,0,0,1,0,0,0,ID_4055
4.0,1.0,2021-07-09 01:30:10,74.14187643020594,55.23590333716916,65.081351689612,65.081351689612,68.29268292682927,68.29268292682927,61.69665809768638,74.14187643020594,36.11111111111111,36.11111111111111,68.19830713422007,61.69665809768638,61.69665809768638,68.29268292682927,51.78147268408551,36.11111111111111,74.14187643020594,68.19830713422007,51.78147268408551,55.23590333716916,CA,17.24137931034483,37.48000000000001,-2.0,0.75,1.82574328908772,16.8,5.21,18.84057971014493,0.0,15.6,28.78048780487805,19.81981981981982,32.4,20.09132420091324,15.78947368421053,24.0,24.40191387559809,14.84375,28.0,39.61,26.98,LOJA 30,GRUPO PMZ ,1,0,3371,6,2,0,1,0,1,0,0,0,ID_3297
4.0,1.0,2019-08-23 20:12:19,37.09105539769107,44.89181704371576,76.33167833418148,76.33167833418148,71.69659608683902,71.69659608683902,81.21698353060926,37.09105539769107,52.78286528286573,52.78286528286573,57.80193204618863,81.21698353060926,81.21698353060926,71.69659608683902,61.9926391897886,52.78286528286573,37.09105539769107,57.80193204618863,61.9926391897886,44.89181704371576,PA,26.436781609195,17.55,-2.1978021978022,0.85185185185185,12.250144942114,15.384615384615,6.18,40.096618357488,9.7087378640777,22.802197802198,27.80487804878,1.8018018018018,16.208791208791,52.054794520548,0.0,31.593406593407,49.760765550239,2.34375,29.395604395604,20.15,61.1,Matriz - Logistica,Monjuá,0,0,2247,6,4,1,0,0,1,0,0,0,ID_3507
2.0,1.0,2023-12-28 15:43:52,64.23381107230321,69.65053600629885,49.40386008826825,49.40386008826825,38.51091142490373,38.51091142490373,60.8848599648221,64.23381107230321,75.12995451591944,75.12995451591944,62.58087782939818,60.8848599648221,60.8848599648221,38.51091142490373,57.29882902029421,75.12995451591944,64.23381107230321,62.58087782939818,57.29882902029421,69.65053600629885,EC,8.04597701149425,9.66,-1.75438596491228,1.4,3.37273186433779,16.66666666666667,2.72,13.04347826086957,9.70873786407767,32.4561403508772,14.63414634146341,1.8018018018018,28.0701754385965,11.87214611872146,0.0,23.6842105263158,7.17703349282297,2.34375,15.78947368421053,66.72,45.42,Filial: 8 - COOPERATIVA AGRICOLA AGUA SANTA LTDA - GENTIL,coasars.com.br,1,1,580,3,2,1,0,0,0,1,0,0,ID_1278
4.0,1.0,2021-11-23 01:21:03,54.52060264463318,60.24049860597308,59.63830627210187,59.63830627210187,61.38484203633983,61.38484203633983,57.79748451545006,54.52060264463318,66.02659706686552,66.02659706686552,55.99603970038062,57.79748451545006,57.79748451545006,61.38484203633983,63.76636005675206,66.02659706686552,54.52060264463318,55.99603970038062,63.76636005675206,60.24049860597308,EA,21.83908045977012,42.36,1.00671140939598,3.8,5.90383355471473,6.04026845637584,7.63,31.40096618357489,19.41747572815534,28.52348993288591,33.17073170731707,2.7027027027027,23.8255033557047,30.13698630136987,0.0,22.48322147651007,35.88516746411484,0.0,25.16778523489933,49.02,67.03,Produção - BP,PANIFICADORA BOM PAO LTDA,1,0,854,4,1,1,0,0,0,1,0,0,ID_6590
6.0,1.0,2022-05-19 18:41:17,52.05213069995384,51.85774186697748,68.75547223729234,68.75547223729234,66.99466136292266,66.99466136292266,70.61133973984137,52.05213069995384,51.66110316324909,51.66110316324909,60.71897493915129,70.61133973984137,70.61133973984137,66.99466136292266,59.12756261914715,51.66110316324909,52.05213069995384,60.71897493915129,59.12756261914715,51.85774186697748,PA,16.09195402298851,92.15,-0.21459227467811,2.8,25.0,5.15021459227468,-11.028,25.12077294685991,0.0,22.31759656652361,25.85365853658536,0.0,22.74678111587983,28.76712328767123,0.0,27.46781115879829,30.62200956937799,0.0,27.46781115879829,33.26,51.53,Shopping União,Vialaser Depilação,0,0,1498,5,2,0,1,0,0,1,0,0,ID_7465
6.0,2.0,2023-05-25 15:51:33,60.42272706619141,31.51552099908456,90.87986514617712,90.87986514617712,99.8227662884994,99.8227662884994,81.45418527894799,60.42272706619141,2.27374078768248,2.27374078768248,70.24233349629556,81.45418527894799,81.45418527894799,99.8227662884994,49.77386009330593,2.27374078768248,60.42272706619141,70.24233349629556,49.77386009330593,31.51552099908456,APC,5.74712643678161,83.08000000000001,-8.09040980143642,1.0,1.8542788743373,39.94507815800593,-3.25,2.41545893719807,0.0,0.98225602027883,4.87804878048781,9.00900900900901,26.40473172792565,10.04566210045662,2.10526315789474,31.68567807351077,11.96172248803828,4.6875,40.92733417828476,0.0,20.28,QUALIDADE (RH),TERCA - ZILLI ARMAZENS GERAIS S.A.,1,1,357,2,2,0,1,0,1,0,0,0,ID_2366
5.0,1.0,2023-10-18 18:19:49,52.22879754259082,55.20029024668743,65.12008482556776,65.12008482556776,60.38590366561307,60.38590366561307,70.1098387473709,52.22879754259082,58.20617522745182,58.20617522745182,60.57643506510214,70.1098387473709,70.1098387473709,60.38590366561307,59.26756318427618,58.20617522745182,52.22879754259082,60.57643506510214,59.26756318427618,55.20029024668743,PE,37.93103448275862,41.08,0.09671179883946,3.0,24.66956013465799,4.44874274661509,11.75,67.63285024154588,0.0,25.14506769825919,57.56097560975611,0.0,22.82398452611219,63.01369863013701,2.10526315789474,27.27272727272728,56.45933014354068,7.8125,24.75822050290136,39.54,52.0,Logística Nacional,TCT Brasil ,1,0,175,2,2,1,0,0,0,1,0,0,ID_1501
4.0,1.0,2023-01-02 17:38:23,82.14516223669544,85.56843999881977,32.09139629665287,32.09139629665287,12.50781738586617,12.50781738586617,52.73218640827896,82.14516223669544,89.03133903133903,89.03133903133903,68.21070908132579,52.73218640827896,52.73218640827896,12.50781738586617,51.76929167427981,89.03133903133903,82.14516223669544,68.21070908132579,51.76929167427981,85.56843999881977,EC,16.09195402298851,91.07,-6.41025641025641,2.8,25.0,33.33333333333335,-11.165,43.47826086956522,0.0,38.46153846153847,40.97560975609756,0.0,35.89743589743591,21.46118721461187,0.0,20.51282051282051,5.74162679425837,0.0,5.12820512820513,96.66,26.94,Comercial - Previda (Loja Centro),GRUPO PARQUE DAS FLORES,1,1,89,1,3,0,1,0,0,1,0,0,ID_534
4.0,1.0,2023-10-04 22:57:52,40.53612291598562,42.08449778070033,79.38494546754872,79.38494546754872,75.26132404181186,75.26132404181186,83.73117884686008,40.53612291598562,43.65079365079366,43.65079365079366,60.80497495249612,83.73117884686008,83.73117884686008,75.26132404181186,59.04309467254836,43.65079365079366,40.53612291598562,60.80497495249612,59.04309467254836,42.08449778070033,PA,12.64367816091954,100.77,0.28571428571428,2.2,2.26283413748574,14.85714285714286,3.8,14.49275362318841,2.9126213592233,18.85714285714286,13.17073170731708,3.6036036036036,17.71428571428572,21.00456621004566,10.52631578947368,32.57142857142857,18.18181818181818,12.5,30.85714285714286,14.87,51.25,ADESIVAGEM E EMBALAGEM,FOR WHEELS INDUSTRIA E COMERCIO LTDA,1,1,148,2,3,0,1,0,1,0,0,0,ID_434
4.0,1.0,2024-02-14 15:26:18,80.47853058888947,41.62780652517199,79.660373591042,79.660373591042,60.36253292498188,60.36253292498188,100.0,80.47853058888947,2.32742130330961,2.32742130330961,89.56362499074329,100.0,100.0,60.36253292498188,30.58679869628542,2.32742130330961,80.47853058888947,89.56362499074329,30.58679869628542,41.62780652517199,PC,5.74712643678161,90.43,-9.91775636658726,1.0,25.0,38.07135162735323,-4.371,8.21256038647343,0.0,1.00544600302975,13.17073170731708,0.0,35.1691178673447,13.24200913242009,0.0,39.07679763038299,9.09090909090909,0.0,24.74863849924257,14.01,0.0,FRENTE DE CAIXA,SUPERMERCADO BRASIL,1,0,364,2,4,0,1,0,0,1,0,0,ID_181
7.0,1.0,2021-04-20 16:19:29,48.0780343480572,49.98198323859954,70.7955651635244,70.7955651635244,62.08425720620732,62.08425720620732,79.97714938588946,48.0780343480572,51.90796857463425,51.90796857463425,63.02444029167109,79.97714938588946,79.97714938588946,62.08425720620732,56.86316850212232,51.90796857463425,48.0780343480572,63.02444029167109,56.86316850212232,49.98198323859954,PA,36.781609195402,10.04,2.1212121212121,0.96969696969697,5.7173095569983,10.10101010101,10.11,53.623188405797,9.7087378640777,22.424242424242,43.414634146341,13.513513513514,21.010101010101,65.296803652968,10.526315789474,31.111111111111,57.416267942584,4.6875,25.454545454545,29.73,43.96,Project Management,MAHLE,1,0,4898,7,3,1,0,0,1,0,0,0,ID_8709
6.0,3.0,2021-12-27 20:29:40,51.42843662270872,53.38521585422277,67.09417699960002,67.09417699960002,61.85567010309278,61.85567010309278,72.61548246892643,51.42843662270872,55.36464299350898,55.36464299350898,61.33210336703274,72.61548246892643,72.61548246892643,61.85567010309278,58.52535690672674,55.36464299350898,51.42843662270872,61.33210336703274,58.52535690672674,53.38521585422277,PA,34.48275862068966,15.63,0.72164948453609,0.9375,8.17665219886274,5.77319587628867,10.86,49.75845410628019,12.62135922330097,23.91752577319588,51.21951219512195,3.6036036036036,22.47422680412371,62.10045662100458,0.0,28.24742268041238,52.63157894736843,10.15625,25.36082474226804,36.13,49.52,Outro,RE9 COMERCIO E SERVIÇOS DE INFORMATICA,1,1,53,1,2,1,0,0,1,0,0,0,ID_7927
4.0,1.0,2023-09-12 22:30:42,37.03335212637769,41.13785071407525,80.41452782161277,80.41452782161277,91.31613055260986,91.31613055260986,68.92440669125594,37.03335212637769,45.28985507246377,45.28985507246377,51.98932174380364,68.92440669125594,68.92440669125594,91.31613055260986,67.70169942740426,45.28985507246377,37.03335212637769,51.98932174380364,67.70169942740426,41.13785071407525,AP,31.03448275862069,33.15,3.62318840579709,0.69230769230769,1.18184366307666,21.25603864734299,4.25,31.8840579710145,24.27184466019418,19.56521739130435,19.51219512195122,24.32432432432433,16.18357487922705,38.35616438356165,28.42105263157895,26.81159420289856,49.2822966507177,40.625,37.43961352657004,13.09,80.18,Produção,PRO - PHARMACOS FARMACIA LTDA,1,0,2320,6,2,1,0,0,0,1,0,0,ID_7731
4.0,1.0,2018-11-12 16:20:15,52.46414020204347,50.80131353672612,69.90445373790362,69.90445373790362,67.2218917311122,67.2218917311122,72.73183271678406,52.46414020204347,49.11924119241204,49.11924119241204,61.93411389978476,72.73183271678406,72.73183271678406,67.2218917311122,57.93407102717102,49.11924119241204,52.46414020204347,61.93411389978476,57.93407102717102,50.80131353672612,PA,28.735632183908,45.52,-0.48780487804877,2.7777777777778,25.0,7.0731707317073,-19.436,42.028985507246,0.0,21.219512195122,45.853658536585,0.0,22.926829268293,52.511415525114,0.0,28.292682926829,54.066985645933,0.0,27.560975609756,31.27,47.54,CONTABILIDADE,CAMREY MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,1,0,2132,6,3,0,1,0,1,0,0,0,ID_2844
2.0,2.0,2023-11-03 19:20:34,68.64988558352402,78.25086306098964,40.05006257822278,40.05006257822278,24.39024390243903,24.39024390243903,56.55526992287918,68.64988558352402,87.96296296296296,87.96296296296296,62.87787182587666,56.55526992287918,56.55526992287918,24.39024390243903,57.00712589073634,87.96296296296296,68.64988558352402,62.87787182587666,57.00712589073634,78.25086306098964,EC,6.89655172413793,59.53,-2.0,1.2,25.0,28.0,-4.737,18.35748792270532,0.0,38.0,14.63414634146341,0.0,30.0,9.58904109589041,0.0,22.0,4.78468899521531,0.0,10.0,82.9,44.44,SEGURANÇA,IMIGRANTES MERCANTIL EIRELI,1,0,612,3,2,1,0,0,0,1,0,0,ID_4551
1.0,1.0,2023-05-04 19:45:00,51.41678673333896,52.56503146798505,67.98621733957572,67.98621733957572,54.20054200542005,54.20054200542005,82.51610650925134,51.41678673333896,53.72656607224509,53.72656607224509,65.9829519160434,82.51610650925134,82.51610650925134,54.20054200542005,53.95736195419489,53.72656607224509,51.41678673333896,65.9829519160434,53.95736195419489,52.56503146798505,P,29.88505747126437,11.22,4.32098765432099,1.18181818181818,25.0,9.87654320987655,-19.167,45.41062801932367,0.0,23.20987654320988,44.39024390243903,0.0,22.46913580246913,58.90410958904111,0.0,32.09876543209877,43.0622009569378,0.0,22.22222222222222,34.59,34.25,PARE E SIGA 2010060 VALE ,PRESERVES,0,0,325,2,4,1,0,0,0,1,0,0,ID_3834
4.0,1.0,2022-04-16 18:08:29,57.72362751767787,59.0924641557553,60.88691946013598,60.88691946013598,54.93298176225005,54.93298176225005,67.16227795919315,57.72362751767787,60.47714381047715,60.47714381047715,62.09353246838133,67.16227795919315,67.16227795919315,54.93298176225005,57.77749245682737,60.47714381047715,57.72362751767787,62.09353246838133,57.77749245682737,59.0924641557553,EPC,24.13793103448276,88.05,-1.35135135135135,4.2,10.29867945177648,3.60360360360361,9.69,38.64734299516909,6.79611650485437,26.12612612612613,40.97560975609756,0.0,25.22522522522523,39.72602739726028,0.0,26.12612612612613,31.10047846889953,7.8125,22.52252252252252,46.86,47.02,Comercial & Suprimentos,M3 TECNOLOGIA LTDA,1,1,49,1,2,1,0,0,1,0,0,0,ID_3270
4.0,1.0,2023-06-28 13:57:55,48.78831850273372,53.18450114995655,67.31247622113611,67.31247622113611,65.08538262824169,65.08538262824169,69.65979851698887,48.78831850273372,57.6315655407815,57.6315655407815,58.54674342056023,69.65979851698887,69.65979851698887,65.08538262824169,61.26109642659939,57.6315655407815,48.78831850273372,58.54674342056023,61.26109642659939,53.18450114995655,PA,55.17241379310344,12.24,-1.5818431911967,1.02127659574468,2.36437444902947,5.77716643741404,14.94,71.49758454106279,32.03883495145631,24.89683631361761,68.29268292682927,13.51351351351352,21.32049518569464,70.31963470319637,44.21052631578948,27.09766162310867,74.16267942583733,30.46875,26.68500687757909,35.75,58.66,DEPARTAMENTO SERVIÇOS MO - PRODUTIVOS,SOMAFERTIL CAMINHOES LTDA,1,0,472,3,2,1,0,0,0,1,0,0,ID_463
3.0,1.0,2024-03-13 16:57:57,70.05090365665718,64.07955258381506,55.46291464914233,55.46291464914233,43.37623551162624,43.37623551162624,68.20208803315671,70.05090365665718,58.03908865133356,58.03908865133356,69.09656244601832,68.20208803315671,68.20208803315671,43.37623551162624,50.89921954530031,58.03908865133356,70.05090365665718,69.09656244601832,50.89921954530031,64.07955258381506,CPE,25.28735632183909,52.40000000000001,-1.60349854227405,4.4,12.62976411519181,12.82798833819242,7.97,36.71497584541063,9.70873786407767,25.0728862973761,49.75609756097562,2.7027027027027,30.61224489795919,41.09589041095891,0.0,26.53061224489796,29.1866028708134,0.0,17.78425655976676,56.24,24.04,REPOSIÇÃO,SUPERMERCADO BRASIL,1,0,12,1,1,1,0,0,0,1,0,0,ID_8555
3.0,1.0,2022-12-23 12:20:49,61.39420661941171,51.32255826914671,69.3375430089005,69.3375430089005,71.3860797144557,71.3860797144557,67.17841691821252,61.39420661941171,41.13433991482773,41.13433991482773,64.04071641338281,67.17841691821252,67.17841691821252,71.3860797144557,55.86499706191498,41.13433991482773,61.39420661941171,64.04071641338281,55.86499706191498,51.32255826914671,ACP,20.68965517241379,52.27,-2.96167247386759,3.6,25.0,11.49825783972125,-13.625,24.6376811594203,0.0,17.77003484320558,32.68292682926829,0.0,26.82926829268292,38.81278538812786,0.0,26.13240418118467,40.19138755980862,0.0,29.26829268292684,32.25,40.63,Operacional,VIP TRANSPORTE DE CARGAS LTDA,1,0,993,4,1,1,0,0,0,1,0,0,ID_7630
4.0,1.0,2022-09-02 09:38:31,90.24398104876398,70.50357380184444,48.47608806783128,48.47608806783128,27.48196496049469,27.48196496049469,70.6035700061552,90.24398104876398,50.53468961919666,50.53468961919666,80.89650356796159,70.6035700061552,70.6035700061552,27.48196496049469,39.30949115118263,50.53468961919666,90.24398104876398,80.89650356796159,39.30949115118263,70.50357380184444,CP,10.3448275862069,11.99,0.70422535211267,1.28571428571429,25.0,28.16901408450704,-6.728,14.97584541062802,0.0,21.83098591549296,27.31707317073171,0.0,39.43661971830986,17.35159817351598,0.0,27.46478873239437,7.6555023923445,0.0,11.26760563380282,68.33,0.0,SERVIÇO DE FARMÁCIA HOSPITALAR,Unimed Natal,1,0,4109,7,4,1,0,0,1,0,0,0,ID_1190
4.0,2.0,2022-08-09 23:21:51,54.66998851930239,50.66433113264235,70.05343710354666,70.05343710354666,65.76209106800967,65.76209106800967,74.5764496345754,54.66998851930239,46.61231197067374,46.61231197067374,63.96738076273878,74.5764496345754,74.5764496345754,65.76209106800967,55.93702625797508,46.61231197067374,54.66998851930239,63.96738076273878,55.93702625797508,50.66433113264235,PA,20.68965517241379,42.36,-0.85324232081911,3.0,7.22718934804679,8.87372013651878,7.63,28.5024154589372,0.0,20.13651877133106,32.19512195121951,3.6036036036036,23.89078498293515,34.24657534246576,10.52631578947368,29.01023890784983,35.40669856459331,3.90625,26.96245733788396,31.01,40.87,CPR/COZINHA,RH MULTI,0,1,841,4,4,1,0,0,1,0,0,0,ID_995
6.0,2.0,2022-08-20 16:06:04,19.58695413308617,34.35427182156919,87.79241274975764,87.79241274975764,90.6359794286878,90.6359794286878,84.79533732980556,19.58695413308617,49.29250753885409,49.29250753885409,50.23565317708951,84.79533732980556,84.79533732980556,90.6359794286878,69.42412686763298,49.29250753885409,19.58695413308617,50.23565317708951,69.42412686763298,34.35427182156919,AP,35.63218390804598,45.48,-4.27974947807933,6.2,4.83975138309348,28.60125260960334,3.44,44.44444444444445,19.41747572815534,21.29436325678497,16.58536585365854,6.30630630630631,8.55949895615866,67.5799086757991,10.52631578947368,32.98538622129436,80.86124401913875,7.03125,37.160751565762,0.33,85.93,Escritório de Projetos,BIZAPP DESENVOLVIMENTO LTDA,0,1,383,3,5,1,0,0,1,0,0,0,ID_2293
8.0,3.0,2023-08-14 17:40:49,43.65891846320609,62.45836109260492,57.22613793557736,57.22613793557736,58.16752246469832,58.16752246469832,56.23393316195373,43.65891846320609,81.47538986354775,81.47538986354775,49.52109718067842,56.23393316195373,56.23393316195373,58.16752246469832,70.12595324415551,81.47538986354775,43.65891846320609,49.52109718067842,70.12595324415551,62.45836109260492,E,47.12643678160919,22.38,4.27631578947369,1.0,2.63492613122756,16.11842105263158,8.65,81.15942028985506,54.36893203883495,35.19736842105263,46.82926829268293,18.01801801801802,19.07894736842106,54.79452054794523,13.68421052631579,21.875,64.59330143540669,7.8125,23.84868421052631,53.2,88.28,"Marketing, Vendas e Atendimento",D1LANCE INTERMEDIACAO DE ATIVOS LTDA,1,0,3665,7,2,1,0,0,1,0,0,0,ID_7174
7.0,1.0,2022-07-13 14:03:44,39.83731552080341,57.30445437307527,62.83157590713088,62.83157590713088,60.23501530561866,60.23501530561866,65.56831073134687,39.83731552080341,74.97375918428548,74.97375918428548,51.89235762646314,65.56831073134687,65.56831073134687,60.23501530561866,67.79693615548098,74.97375918428548,39.83731552080341,51.89235762646314,67.79693615548098,57.30445437307527,EP,18.39080459770115,24.42,-0.20242914979757,1.45454545454545,8.77394092537558,14.97975708502024,3.86,37.19806763285024,2.9126213592233,32.38866396761133,20.0,1.8018018018018,17.40890688259109,28.31050228310502,0.0,25.50607287449393,24.40191387559809,7.8125,24.69635627530365,43.5,80.5,TI,ORYS SOLUCOES E CONSULTORIA LTDA,1,1,196,2,2,1,0,0,0,0,1,0,ID_6552
4.0,1.0,2024-01-30 22:51:02,74.43963497008629,59.6170643448362,60.31635930455238,60.31635930455238,58.77167205406995,58.77167205406995,61.94443584105058,74.43963497008629,44.62293618920126,44.62293618920126,68.47219591789164,61.94443584105058,61.94443584105058,58.77167205406995,51.51246315427984,44.62293618920126,74.43963497008629,68.47219591789164,51.51246315427984,59.6170643448362,C,11.49425287356322,6.45,1.80722891566265,0.83333333333333,1.18200839293826,13.25301204819277,4.82,10.6280193236715,9.70873786407767,19.27710843373495,15.1219512195122,20.72072072072072,32.53012048192771,15.52511415525114,5.26315789473684,24.09638554216868,12.91866028708134,10.15625,24.09638554216868,47.85,26.09,Produção,M. WAY INDUSTRIA DE INFRAESTRUTURA LTDA,1,0,3842,7,2,0,1,0,0,1,0,0,ID_9362
5.0,1.0,2023-02-20 02:19:17,55.89812566597374,60.17270004128637,59.71204463594762,59.71204463594762,55.39005771737107,55.39005771737107,64.26735218509,55.89812566597374,64.496748657054,64.496748657054,59.76720787911794,64.26735218509,64.26735218509,55.39005771737107,60.06237420898986,64.496748657054,55.89812566597374,59.76720787911794,60.06237420898986,60.17270004128637,EP,37.93103448275862,3.59,0.57251908396946,1.03125,19.96589670841355,5.15267175572519,11.45,70.53140096618357,9.70873786407767,27.86259541984733,60.97560975609756,2.7027027027027,24.42748091603053,59.36073059360734,0.0,25.00000000000001,56.9377990430622,0.0,22.70992366412214,48.9,54.65,Lojas de fora,RIVIERA PLÁSTICOS ,1,1,12,1,1,0,1,0,0,1,0,0,ID_8867
4.0,1.0,2022-08-19 13:24:30,75.36085196268262,70.53863857661325,48.43795128526043,48.43795128526043,42.21388367729832,42.21388367729832,54.9980225430097,75.36085196268262,65.66061253561254,65.66061253561254,65.69156357548135,54.9980225430097,54.9980225430097,42.21388367729832,54.24355929106524,65.66061253561254,75.36085196268262,65.69156357548135,54.24355929106524,70.53863857661325,CE,31.03448275862069,69.06,0.24038461538462,3.85714285714286,7.97561729013794,15.625,7.76,51.20772946859904,11.6504854368932,28.36538461538462,60.48780487804878,11.71171171171171,32.93269230769231,40.18264840182649,0.0,21.39423076923077,34.44976076555024,0.0,17.30769230769231,68.39,35.21,Territorio Destemidos,IOL PROVEDOR,0,0,1151,5,2,1,0,0,0,1,0,0,ID_6056
7.0,1.0,2023-07-11 18:44:02,45.76659038901602,52.93440736478711,65.081351689612,65.081351689612,100.0,100.0,28.27763496143959,45.76659038901602,60.18518518518518,60.18518518518518,37.48488512696494,28.27763496143959,28.27763496143959,100.0,79.57244655581947,60.18518518518518,45.76659038901602,37.48488512696494,79.57244655581947,52.93440736478711,AE,8.04597701149425,62.7,4.0,1.16666666666667,25.0,32.0,-5.279,17.39130434782609,0.0,26.0,9.75609756097561,0.0,20.0,5.02283105022831,0.0,11.0,20.57416267942584,0.0,43.0,35.28,100.0,Operação,AG ASSESSORIA BRASIL LTDA,1,0,266,2,2,0,1,0,0,1,0,0,ID_442
4.0,1.0,2022-08-27 17:40:02,71.59019725656137,68.14485281354668,51.04145545059816,51.04145545059816,32.70200299768361,32.70200299768361,70.37095546523818,71.59019725656137,64.65963169873784,64.65963169873784,70.9301304438875,70.37095546523818,70.37095546523818,32.70200299768361,49.09831606045728,64.65963169873784,71.59019725656137,70.9301304438875,49.09831606045728,68.14485281354668,CEP,12.64367816091954,34.03,-5.3072625698324,0.84615384615385,25.0,17.87709497206704,-8.482,24.15458937198068,0.0,27.93296089385475,27.31707317073171,0.0,31.28491620111732,21.91780821917809,0.0,27.37430167597765,11.48325358851675,0.0,13.40782122905028,63.89,18.02,MERCEARIA/ESTACIONAMENTO,SUPERMERCADO VARANDAS LTDA,1,1,247,2,1,1,0,0,0,1,0,0,ID_1185
4.0,3.0,2023-10-01 23:56:55,46.76151626703812,46.53024465902837,74.54970887522447,74.54970887522447,72.11028632025452,72.11028632025452,77.120822622108,46.76151626703812,46.29629629629629,46.29629629629629,60.98522685452922,77.120822622108,77.120822622108,72.11028632025452,58.86605390891253,46.29629629629629,46.76151626703812,60.98522685452922,58.86605390891253,46.53024465902837,PA,17.24137931034483,42.4,0.0,1.66666666666667,0.99058280426423,10.0,6.24,17.39130434782609,9.70873786407767,20.0,14.63414634146341,15.31531531531531,20.43478260869566,17.80821917808219,31.57894736842105,30.00000000000001,22.48803827751197,16.40625,29.56521739130435,23.24,50.66,ATENDIMENTO - SALVADOR,Centro de Serviços Memorial Vale da Saudade LTDA,1,0,2503,6,3,1,0,0,0,1,0,0,ID_1408
